Controversial Flag,Number of Planets in System,Orbital Period [days],Orbital Period Upper Unc. [days],Orbital Period Lower Unc. [days],Orbital Period Limit Flag,Orbit Semi-Major Axis [au]),Orbit Semi-Major Axis Upper Unc. [au],Orbit Semi-Major Axis Lower Unc. [au],Orbit Semi-Major Axis Limit Flag,Eccentricity,Eccentricity Upper Unc.,Eccentricity Lower Unc.,Eccentricity Limit Flag,Inclination [deg],Inclination Upper Unc. [deg],Inclination Lower Unc. [deg],Inclination Limit Flag,Planet Mass or M*sin(i) [Jupiter mass],Planet Mass or M*sin(i) Upper Unc. [Jupiter mass],Planet Mass or M*sin(i) Lower Unc. [Jupiter mass],Planet Mass or M*sin(i) Limit Flag,Planet Radius [Jupiter radii],Dec [sexagesimal],Dec [decimal degrees],Distance [pc],Distance Upper Unc. [pc],Distance Lower Unc. [pc],Distance Limit Flag,Gaia Distance [pc],Gaia Distance Upper Unc. [pc],Gaia Distance Lower Unc. [pc],Gaia Distance Limit Flag,Optical Magnitude [mag],Optical Magnitude Unc. [mag],Optical Magnitude Limit Flag,G-band (Gaia) [mag],G-band (Gaia) Unc. [mag],G-band (Gaia) Limit Flag,Effective Temperature [K],Effective Temperature Upper Unc. [K],Effective Temperature Lower Unc. [K],Effective Temperature Limit Flag,Stellar Mass [Solar mass],Stellar Mass Upper Unc. [Solar mass],Stellar Mass Lower Unc. [Solar mass],Stellar Mass Limit Flag,Stellar Radius [Solar radii],Stellar Radius Upper Unc. [Solar radii],Stellar Radius Lower Unc. [Solar radii],Stellar Radius Limit Flag,Planet Transit Flag,Planet RV Flag,Planet Imaging Flag,Planet Astrometry Flag,Planet Orbital Modulation Flag,Planet Circumbinary Flag,Time of Periastron [days],Time of Periastron Upper Unc. [days],Time of Periastron Lower Unc. [days],Time of Periastron Limit Flag,Long. of Periastron [deg],Long. of Periastron Upper Unc. [deg],Long. of Periastron Lower Unc. [deg],Long. of Periastron Limit Flag,Radial Velocity Amplitude [m/s],Radial Velocity Amplitude Upper Unc. [m/s],Radial Velocity Amplitude Lower Unc. [m/s],Radial Velocity Amplitude Limit Flag,Planet M*sin(i) [Jupiter mass],Planet M*sin(i) Upper Unc. [Jupiter mass],Planet M*sin(i) Lower Unc. [Jupiter mass],Planet M*sin(i) Limit Flag,Planet Mass [Earth mass],Planet Mass Upper Unc. [Earth mass],Planet Mass Lower Unc. [Earth mass],Planet Mass Limit Flag,Planet M*sin(i) [Earth mass],Planet M*sin(i) Upper Unc. [Earth mass],Planet M*sin(i) Lower Unc. [Earth mass],Planet M*sin(i) Limit Flag,Planet Mass or M*sin(i) [Earth mass],Planet Mass or M*sin(i) Upper Unc. [Earth mass],Planet Mass or M*sin(i) Lower Unc. [Earth mass],Planet Mass or M*sin(i) Limit Flag,Planet Radius [Earth radii],Planet Radius Upper Unc. [Earth radii],Planet Radius Lower Unc. [Earth radii],Planet Radius Limit Flag,Planet Radius [Solar radii],Planet Radius Upper Unc. [Solar radii],Planet Radius Lower Unc. [Solar radii],Planet Radius Limit Flag,Transit Depth [percent],Transit Depth Upper Unc. [percent],Transit Depth Lower Unc. [percent],Transit Depth Limit Flag,Transit Duration [days],Transit Duration Upper Unc. [days],Transit Duration Lower Unc. [days],Transit Duration Limit Flag,Transit Midpoint [days],Transit Midpoint Upper Unc. [days],Transit Midpoint Lower Unc. [days],Transit Midpoint Limit Flag,Time System Reference,Impact Parameter,Impact Parameter Upper Unc.,Impact Parameter Lower Unc.,Impact Parameter Limit Flag,Occultation Depth [percentage],Occultation Depth Upper Unc. [percentage],Occultation Depth Lower Unc. [percentage],Occultation Depth Limit Flag,Ratio of Distance to Stellar Radius,Ratio of Distance to Stellar Radius Upper Unc.,Ratio of Distance to Stellar Radius Lower Unc.,Ratio of Distance to Stellar Radius Limit Flag,Ratio of Planet to Stellar Radius,Ratio of Planet to Stellar Radius Upper Unc.,Ratio of Planet to Stellar Radius Lower Unc.,Ratio of Planet to Stellar Radius Limit Flag,Status,Number of Moons in System,Number of Stellar and Planet Parameters,Number of Stellar and Planet References,RA [hrs],Galactic Longitude [deg],Galactic Latitude [deg],Ecliptic Longitude [deg],Ecliptic Latitude [deg],Parallax [mas],Parallax Upper Unc. [mas],Parallax Lower Unc. [mas],Parallax Limit Flag,Gaia Parallax [mas],Gaia Parallax Upper Unc. [mas],Gaia Parallax Lower Unc. [mas],Gaia Parallax Limit Flag,Proper Motion (RA) [mas/yr],Proper Motion (RA) Unc. [mas/yr],Proper Motion (RA) Limit Flag,Proper Motion (Dec) [mas/yr],Proper Motion (Dec) Unc. [mas/yr],Proper Motion (Dec) Limit Flag,Total Proper Motion [mas/yr],Total Proper Motion Unc. [mas/yr],Total Proper Motion Limit Flag,Gaia Proper Motion (RA) [mas/yr],Gaia Proper Motion (RA) Unc. [mas/yr],Gaia Proper Motion (RA) Limit Flag,Gaia Proper Motion (Dec) [mas/yr],Gaia Proper Motion (Dec) Unc. [mas/yr],Gaia Proper Motion (Dec) Limit Flag,Gaia Total Proper Motion [mas/yr],Gaia Total Proper Motion Unc. [mas/yr],Gaia Total Proper Motion Limit Flag,Radial Velocity [km/s],Radial Velocity Upper Unc. [km/s],Radial Velocity Lower Unc. [km/s],Radial Velocity Limit Flag,Spectral Type,Spectral Type Unc.,Spectral Type Limit Flag,Stellar Surface Gravity [log10(cm/s**2)],Stellar Surface Gravity Upper Unc. [log10(cm/s**2)],Stellar Surface Gravity Lower Unc. [log10(cm/s**2)],Stellar Surface Gravity Limit Flag,Stellar Luminosity [log(Solar)],Stellar Luminosity Upper Unc. [log(Solar)],Stellar Luminosity Lower Unc. [log(Solar)],Stellar Luminosity Limit Flag,Stellar Density [g/cm**3],Stellar Density Upper Unc. [g/cm**3],Stellar Density Lower Unc. [g/cm**3],Stellar Density Limit Flag,Stellar Metallicity [dex],Stellar Metallicity Upper Unc. [dex],Stellar Metallicity Lower Unc. [dex],Stellar Metallicity Limit Flag,Stellar Age [Gyr],Stellar Age Upper Unc. [Gyr],Stellar Age Lower Unc. [Gyr],Stellar Age Limit Flag,Rot. Velocity V*sin(i) [km/s],Rot. Velocity V*sin(i) Upper Unc. [km/s],Rot. Velocity V*sin(i) Lower Unc. [km/s],Rot. Velocity V*sin(i) Limit Flag,Number of Time Series,U-band (Johnson) [mag],U-band (Johnson) Unc. [mag],U-band (Johnson) Limit Flag,V-band (Johnson) [mag],V-band (Johnson) Unc. [mag],V-band (Johnson) Limit Flag,B-band (Johnson) [mag],B-band (Johnson) Unc. [mag],B-band (Johnson) Limit Flag,R-band (Cousins) [mag],R-band (Cousins) Unc. [mag],R-band (Cousins) Limit Flag,I-band (Cousins) [mag],I-band (Cousins) Unc. [mag],I-band (Cousins) Limit Flag,J-band (2MASS) [mag],J-band (2MASS) Unc. [mag],J-band (2MASS) Limit Flag,H-band (2MASS) [mag],H-band (2MASS) Unc. [mag],H-band (2MASS) Limit Flag,Ks-band (2MASS) [mag],Ks-band (2MASS) Unc. [mag],Ks-band (2MASS) Limit Flag,WISE 3.4um [mag],WISE 3.4um Unc. [mag],WISE 3.4um Limit Flag,WISE 4.6um [mag],WISE 4.6um Unc. [mag],WISE 4.6um Limit Flag,WISE 12.um [mag],WISE 12.um Unc. [mag],WISE 12.um Limit Flag,WISE 22.um [mag],WISE 22.um Unc. [mag],WISE 22.um Limit Flag,IRAS 100um Flux Limit Flag,Number of Photometry Measurements,U-B (Johnson) [mag],U-B (Johnson) Unc. [mag],U-B (Johnson) Limit Flag,B-V (Johnson) [mag],B-V (Johnson) Unc. [mag],B-V (Johnson) Limit Flag,J-H (2MASS) [mag],J-H (2MASS) Unc. [mag],J-H (2MASS) Limit Flag,H-Ks (2MASS) [mag],H-Ks (2MASS) Unc. [mag],H-Ks (2MASS) Limit Flag,J-Ks (2MASS) [mag],J-Ks (2MASS) Unc. [mag],J-Ks (2MASS) Limit Flag,b-y (Stromgren) [mag],b-y (Stromgren) Unc. [mag],b-y (Stromgren) Limit Flag,m1 (Stromgren) [mag],m1 (Stromgren) Unc. [mag],m1 (Stromgren) Limit Flag,c1 (Stromgren) [mag],c1 (Stromgren) Unc. [mag],c1 (Stromgren) Limit Flag,Number of Color Measurements
1185,0,1,14.074524,0.000994,-0.000938,0,,,,,,,,,88.043,1.412,-2.975,0,,,,,11.298392,6.481562,386.01,7.61,-7.61,0,386.01,7.61,-7.61,0,12.187,0.03,0,12.028,,0,5967,50,-50,0,1.1,0.05,-0.04,0,1.33,0.2,-0.17,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.579,0.698,-0.485,0,0.033,0.006,-0.004,0,,,,,,,,,2457395.004,0.002998,-0.002866,0,,,,,,,,,,16.108984,2.819601,-6.158492,0,0.0246,0.00309,-0.0011,0,3,0,14,7,0.75322615,120.131458,-56.356214,12.919493,1.49758,2.59,0.05,-0.05,0,2.59,0.05,-0.05,0,-1.8,1.3,,4.8,1.3,,5.1,1.3,,-4.2,0.1,0,2.9,0,0,5.1,0.1,0,-5.95,0.97,-0.97,0,,,,4.17,0.1,-0.1,0,,,,,,,,,0.04,0.08,-0.08,0,,,,,,,,,0,,,,12.187,0.03,0,12.813,0.03,0,,,,,,,11.009,0.022,0,10.747,0.029,0,10.679,0.02,0,10.641,0.023,0,10.675,0.021,0,10.754,0.131,0,8.015,,-1,,14,,,,0.626,0.042,0,0.262,0.037,0,0.068,0.036,0,0.33,0.029,0,,,,,,,,,,4
1186,0,1,8.679885,0.000417,-0.00043,0,,,,,,,,,88.453,1.079,-1.84,0,,,,,12.809659,6.84646,398.41,9.92,-9.92,0,398.41,9.92,-9.92,0,12.876,0.04,0,12.714,,0,5757,50,-50,0,1.05,0.03,-0.03,0,1.01,0.08,-0.05,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.569,0.275,-0.152,0,0.024,0.003,-0.001,0,,,,,,,,,2457396.459,0.001941,-0.001918,0,,,,,,,,,,16.021068,1.597134,-3.752821,0,0.02336,0.00168,-0.00089,0,3,0,14,7,0.85397727,122.84341,-56.025239,14.444675,1.24965,2.51,0.06,-0.06,0,2.51,0.06,-0.06,0,-11.5,1.3,,-6.5,1.6,,13.2,1.4,,-11.4,0.1,0,-8,0,0,14,0.1,0,-0.34,2.34,-2.34,0,,,,4.45,0.1,-0.1,0,,,,,,,,,0.25,0.08,-0.08,0,,,,,,,,,0,,,,12.876,0.04,0,13.601,0.03,0,,,,,,,11.563,0.026,0,11.267,0.026,0,11.206,0.024,0,11.088,0.022,0,11.14,0.02,0,11.063,0.145,0,8.923,,-1,,14,,,,0.725,0.05,0,0.296,0.037,0,0.061,0.036,0,0.357,0.035,0,,,,,,,,,,4
1187,0,3,3.901287,0.00066,-0.000677,0,,,,,,,,,86.795,2.295,-4.798,0,,,,,12.845309,8.86764,328.42,4.83,-4.83,0,328.42,4.83,-4.83,0,12.09,0.228,0,11.911,,0,5753,50,-50,0,1.02,0.03,-0.03,0,1.19,0.16,-0.14,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.348,0.202,-0.181,0,0.012,0.002,-0.002,0,,,,,,,,,2457396.745,0.005869,-0.006484,0,,,,,,,,,,9.031985,1.519112,-3.071655,0,0.01039,0.00072,-0.00059,0,3,0,14,8,0.85635395,122.908111,-54.004087,15.262358,3.098658,3.04,0.04,-0.04,0,3.04,0.04,-0.04,0,3.1,4.3,,-24.7,4.2,,24.9,4.2,,7,0.1,0,-21.3,0,0,22.4,0,0,-19.96,0.67,-0.67,0,,,,4.23,0.1,-0.1,0,,,,,,,,,0.13,0.08,-0.08,0,,,,,,,,,0,,,,12.09,0.228,0,12.837,0.338,0,,,,,,,10.849,0.024,0,10.509,0.021,0,10.424,0.021,0,10.364,0.023,0,10.414,0.021,0,10.337,0.08,0,8.989,,-1,,14,,,,0.747,0.408,0,0.34,0.032,0,0.085,0.03,0,0.425,0.032,0,,,,,,,,,,4
1188,0,3,6.66767,0.001283,-0.001569,0,,,,,,,,,87.269,1.983,-4.913,0,,,,,12.845309,8.86764,328.42,4.83,-4.83,0,328.42,4.83,-4.83,0,12.09,0.228,0,11.911,,0,5753,50,-50,0,1.02,0.03,-0.03,0,1.19,0.16,-0.14,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.438,0.214,-0.192,0,0.013,0.002,-0.002,0,,,,,,,,,2457398.416,0.008988,-0.00748,0,,,,,,,,,,10.347938,1.721579,-3.938512,0,0.01109,0.00074,-0.0006,0,3,0,14,8,0.85635395,122.908111,-54.004087,15.262358,3.098658,3.04,0.04,-0.04,0,3.04,0.04,-0.04,0,3.1,4.3,,-24.7,4.2,,24.9,4.2,,7,0.1,0,-21.3,0,0,22.4,0,0,-19.96,0.67,-0.67,0,,,,4.23,0.1,-0.1,0,,,,,,,,,0.13,0.08,-0.08,0,,,,,,,,,0,,,,12.09,0.228,0,12.837,0.338,0,,,,,,,10.849,0.024,0,10.509,0.021,0,10.424,0.021,0,10.364,0.023,0,10.414,0.021,0,10.337,0.08,0,8.989,,-1,,14,,,,0.747,0.408,0,0.34,0.032,0,0.085,0.03,0,0.425,0.032,0,,,,,,,,,,4
1189,0,3,11.137278,0.000808,-0.000786,0,,,,,,,,,88.287,1.201,-2.037,0,,,,,12.845309,8.86764,328.42,4.83,-4.83,0,328.42,4.83,-4.83,0,12.09,0.228,0,11.911,,0,5753,50,-50,0,1.02,0.03,-0.03,0,1.19,0.16,-0.14,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.576,0.357,-0.323,0,0.024,0.003,-0.003,0,,,,,,,,,2457404.594,0.002304,-0.002516,0,,,,,,,,,,15.766969,1.872103,-4.100655,0,0.01986,0.00078,-0.0006,0,3,0,14,8,0.85635395,122.908111,-54.004087,15.262358,3.098658,3.04,0.04,-0.04,0,3.04,0.04,-0.04,0,3.1,4.3,,-24.7,4.2,,24.9,4.2,,7,0.1,0,-21.3,0,0,22.4,0,0,-19.96,0.67,-0.67,0,,,,4.23,0.1,-0.1,0,,,,,,,,,0.13,0.08,-0.08,0,,,,,,,,,0,,,,12.09,0.228,0,12.837,0.338,0,,,,,,,10.849,0.024,0,10.509,0.021,0,10.424,0.021,0,10.364,0.023,0,10.414,0.021,0,10.337,0.08,0,8.989,,-1,,14,,,,0.747,0.408,0,0.34,0.032,0,0.085,0.03,0,0.425,0.032,0,,,,,,,,,,4
1190,0,1,0.381078,0.000001,-0.000001,0,0.0088,0.0008,-0.0008,0,,,,,,,,,1.4,,,1,169.482819,2.61907,245.53,2.81,-2.81,0,245.53,2.81,-2.81,0,15.597,0.05,0,14.954,,0,3830,100,-100,0,0.6,0.07,-0.07,0,0.57,0.06,-0.06,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,444.962,,,1,,,,,444.962,,,1,2.5,0.4,-0.4,1,0.023,0.004,-0.004,1,,,,,0.0333333,0.0020833,-0.0020833,0,2456811.121,0.0006,-0.0006,0,BJD,0.65,0.08,-0.13,0,,,,,3.3,0.2,-0.2,0,,,,,3,0,41,9,11.29885457,256.532062,56.81606,169.306395,-1.753856,4.07,0.05,-0.05,0,4.07,0.05,-0.05,0,-26.1,2.7,,0.3,3.1,,26.1,2.7,,-27.1,0.1,0,-4.7,0.1,0,27.5,0.1,0,,,,,6,,0,4.65,0.12,-0.12,0,,,,,,,,,0.03,0.08,-0.08,0,,,,,,,,,0,,,,15.597,0.05,0,17.042,0.09,0,,,,,,,12.726,0.024,0,12.088,0.03,0,11.924,0.026,0,11.723,0.022,0,11.703,0.022,0,11.802,0.284,0,9.028,,-1,,19,,,,1.445,0.103,0,0.638,0.038,0,0.164,0.04,0,0.802,0.035,0,,,,,,,,,,4
1191,0,1,13.683256,0.00105,-0.0011,0,0.1104,0.0014,-0.0015,0,,,,,,,,,,,,,12.769862,9.516806,234.92,2.73,-2.73,0,235.06,2.74,-2.74,0,11.89,0.02,0,11.721,,0,5660,92,-92,0,0.96,0.04,-0.04,0,1.02,0.02,-0.02,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,0.12,-0.12,0,0.022,0.001,-0.001,0,,,,,,,,,2457401.27,0.00338,-0.0033,0,BJD,0.38,0.31,-0.27,0,,,,,31.18,2.43,-6.74,0,0.0216,0.0013,-0.0007,0,3,0,28,8,0.85132414,122.78385,-53.354819,15.446307,3.725752,,,,,4.25,0.05,-0.05,0,30,1.1,,-10.6,1.6,,31.8,1.2,,30.6,0.1,0,-7.4,0,0,31.5,0.1,0,13.88,1.05,-1.05,0,,,,4.4,0.03,-0.03,0,,,,,3.061,1.34,-1.04,0,0.04,0.05,-0.05,0,,,,0,,,,,0,,,,11.89,0.02,0,12.656,0.03,0,,,,,,,10.582,0.027,0,10.23,0.022,0,10.161,0.021,0,10.118,0.022,0,10.158,0.02,0,10.125,0.066,0,9.091,,-1,,14,,,,0.766,0.036,0,0.352,0.035,0,0.069,0.03,0,0.421,0.034,0,,,,,,,,,,4
1192,0,1,2.399094,0.000125,-0.000118,0,,,,,,,,,85.447,3.166,-5.793,0,,,,,16.654982,10.189687,321.63,6.69,-6.69,0,321.63,6.69,-6.69,0,12.703,0.17,0,12.415,,0,5716,50,-50,0,1.01,0.02,-0.02,0,0.95,0.04,-0.03,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.679,0.167,-0.096,0,0.015,0.002,-0.001,0,,,,,,,,,2457395.356,0.002326,-0.002162,0,,,,,,,,,,6.506267,0.967868,-1.987289,0,0.01624,0.00142,-0.00078,0,3,0,14,7,1.11033211,129.075794,-52.500836,19.244121,2.871815,3.11,0.06,-0.06,0,3.11,0.06,-0.06,0,12.3,1.4,,14.1,1.8,,18.7,1.6,,11.1,0.1,0,13.4,0.1,0,17.4,0.1,0,8.7,0.59,-0.59,0,,,,4.57,0.1,-0.1,0,,,,,,,,,0.13,0.08,-0.08,0,,,,,,,,,0,,,,12.703,0.17,0,13.343,0.04,0,,,,,,,11.229,0.023,0,10.884,0.023,0,10.852,0.023,0,10.773,0.022,0,10.811,0.02,0,10.817,0.121,0,8.744,,-1,,14,,,,0.64,0.175,0,0.345,0.032,0,0.032,0.033,0,0.377,0.032,0,,,,,,,,,,4
1193,0,1,15.387063,0.001815,-0.001876,0,0.1211,0.0016,-0.0017,0,,,,,,,,,,,,,16.46228,11.753423,101.59,0.64,-0.64,0,101.61,0.63,-0.63,0,9.543,0.028,0,9.361,,0,6058,89,-89,0,1,0.04,-0.04,0,1.09,0.02,-0.02,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,0.13,-0.13,0,0.022,0.001,-0.001,0,,,,,,,,,2457399.065,0.00465,-0.00434,0,BJD,0.41,0.33,-0.28,0,,,,,25.07,2.4,-6.5,0,0.0201,0.0013,-0.0008,0,3,0,28,9,1.09748535,128.537404,-50.961387,19.667601,4.389198,,,,,9.84,0.06,-0.06,0,56.7,1.3,,67.6,1.2,,88.2,1.2,,55.3,0.1,0,67.1,0.1,0,87,0.1,0,1.48,0.63,-0.63,0,,,,4.37,0.03,-0.03,0,,,,,1.25,0.694,-0.498,0,-0.21,0.06,-0.06,0,,,,0,,,,,0,,,,9.543,0.028,0,10.038,0.033,0,,,,,,,8.423,0.023,0,8.169,0.034,0,8.105,0.017,0,8.052,0.023,0,8.096,0.02,0,8.069,0.022,0,7.92,0.183,0,,14,,,,0.495,0.043,0,0.254,0.041,0,0.064,0.038,0,0.318,0.029,0,,,,,,,,,,4
1194,0,2,0.50565,0.00006,-0.00005,0,0.0127,0.0001,-0.0001,0,,,,,,,,,,,,,185.306152,-10.282037,201.1,2.5,-2.5,0,199.7,2.54,-2.54,0,11.431,0.02,0,11.274,,0,5835,38,-40,0,1.06,0.02,-0.02,0,0.99,0.01,-0.01,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.1,-0.08,0,0.008,0.001,-0.001,0,,,,,,,,,2457583.564,0.0042,-0.0049,0,BJD,0.41,0.32,-0.28,0,,,,,3.9,1.1,-0.9,0,0.0083,0.0009,-0.0007,0,3,0,27,8,12.35374349,290.838085,51.878844,188.960717,-7.3292,,,,,5.01,0.06,-0.06,0,8.4,1.1,,-16.1,2.1,,18.2,1.9,,7.4,0.1,0,-15,0.1,0,16.8,0.1,0,9.4,0.46,-0.46,0,,,,4.48,0.01,-0.01,0,,,,,,,,,0.12,0.06,-0.06,0,,,,0,,,,,0,,,,11.431,0.02,0,12.132,0.03,0,,,,,,,10.177,0.024,0,9.946,0.024,0,9.835,0.024,0,9.8,0.023,0,9.825,0.02,0,9.51,0.041,0,8.472,0.327,0,,14,,,,0.701,0.036,0,0.231,0.034,0,0.111,0.034,0,0.342,0.034,0,,,,,,,,,,4
1195,0,2,4.56327,0.00051,-0.00049,0,0.0549,0.0003,-0.0003,0,,,,,,,,,,,,,185.306152,-10.282037,201.1,2.5,-2.5,0,199.7,2.54,-2.54,0,11.431,0.02,0,11.274,,0,5835,38,-40,0,1.06,0.02,-0.02,0,0.99,0.01,-0.01,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,0.11,-0.07,0,0.014,0.001,-0.001,0,,,,,,,,,2457582.976,0.0044,-0.0045,0,BJD,0.42,0.3,-0.29,0,,,,,11,1.2,-2.6,0,0.0146,0.001,-0.0006,0,3,0,27,8,12.35374349,290.838085,51.878844,188.960717,-7.3292,,,,,5.01,0.06,-0.06,0,8.4,1.1,,-16.1,2.1,,18.2,1.9,,7.4,0.1,0,-15,0.1,0,16.8,0.1,0,9.4,0.46,-0.46,0,,,,4.48,0.01,-0.01,0,,,,,,,,,0.12,0.06,-0.06,0,,,,0,,,,,0,,,,11.431,0.02,0,12.132,0.03,0,,,,,,,10.177,0.024,0,9.946,0.024,0,9.835,0.024,0,9.8,0.023,0,9.825,0.02,0,9.51,0.041,0,8.472,0.327,0,,14,,,,0.701,0.036,0,0.231,0.034,0,0.111,0.034,0,0.342,0.034,0,,,,,,,,,,4
1196,0,2,4.47904,0.00116,-0.00132,0,0.0516,0.0004,-0.0004,0,,,,,,,,,,,,,189.704086,-10.060654,277.7,2.9,-2.9,0,277.42,2.93,-2.93,0,12.682,0.04,0,12.522,,0,5620,42,-45,0,0.91,0.02,-0.02,0,0.84,0.01,-0.01,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,0.16,-0.14,0,0.014,0.001,-0.001,0,,,,,,,,,2457585.672,0.0135,-0.0111,0,BJD,0.41,0.34,-0.28,0,,,,,13.2,2.5,-3.5,0,0.017,0.0017,-0.0015,0,3,0,27,8,12.64693909,297.802404,52.685347,192.870731,-5.408574,,,,,3.6,0.04,-0.04,0,11.8,1.5,,11.4,2.7,,16.4,2.2,,11.8,0.1,0,12.8,0,0,17.4,0.1,0,-17.66,1.8,-1.8,0,,,,4.55,0.01,-0.02,0,,,,,,,,,-0.19,0.06,-0.06,0,,,,0,,,,,0,,,,12.682,0.04,0,13.357,0.04,0,,,,,,,11.352,0.022,0,11.029,0.027,0,10.94,0.019,0,10.932,0.021,0,10.988,0.02,0,11.117,0.172,0,8.677,,-1,,14,,,,0.675,0.057,0,0.323,0.035,0,0.089,0.033,0,0.412,0.029,0,,,,,,,,,,4
1197,0,2,10.09489,0.00119,-0.00114,0,0.0886,0.0007,-0.0007,0,,,,,,,,,,,,,189.704086,-10.060654,277.7,2.9,-2.9,0,277.42,2.93,-2.93,0,12.682,0.04,0,12.522,,0,5620,42,-45,0,0.91,0.02,-0.02,0,0.84,0.01,-0.01,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,0.16,-0.12,0,0.022,0.001,-0.001,0,,,,,,,,,2457588.416,0.0041,-0.0041,0,BJD,0.4,0.31,-0.27,0,,,,,20.3,1.8,-4.5,0,0.0262,0.0017,-0.0012,0,3,0,21,8,12.64693909,297.802404,52.685347,192.870731,-5.408574,,,,,3.6,0.04,-0.04,0,11.8,1.5,,11.4,2.7,,16.4,2.2,,11.8,0.1,0,12.8,0,0,17.4,0.1,0,-17.66,1.8,-1.8,0,,,,4.55,0.01,-0.02,0,,,,,,,,,-0.19,0.06,-0.06,0,,,,0,,,,,0,,,,12.682,0.04,0,13.357,0.04,0,,,,,,,11.352,0.022,0,11.029,0.027,0,10.94,0.019,0,10.932,0.021,0,10.988,0.02,0,11.117,0.172,0,8.677,,-1,,14,,,,0.675,0.057,0,0.323,0.035,0,0.089,0.033,0,0.412,0.029,0,,,,,,,,,,4
1198,0,1,15.87209,0.00387,-0.00338,0,0.134,0.001,-0.001,0,,,,,,,,,,,,,186.54129,-9.624804,360.3,5.9,-5.7,0,361.41,5.88,-5.88,0,11.836,0.158,0,11.52,,0,5742,49,-47,0,1.27,0.02,-0.04,0,1.7,0.04,-0.04,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49,0.26,-0.2,0,0.032,0.002,-0.002,0,,,,,,,,,2457587.375,0.0091,-0.0081,0,BJD,0.4,0.32,-0.27,0,,,,,17.8,1.9,-4.1,0,0.0188,0.0013,-0.001,0,3,0,27,9,12.43608602,292.608142,52.739618,189.820686,-6.241669,,,,,2.77,0.04,-0.04,0,-33.3,2.4,,-12.1,2.5,,35.4,2.4,,-38,0.1,0,-8.3,0.1,0,38.9,0.1,0,42.1,1.02,-1.02,0,,,,4.08,0.02,-0.02,0,,,,,,,,,0.38,0.06,-0.06,0,,,,0,,,,,0,,,,11.836,0.158,0,12.265,0.164,0,,,,,,,10.362,0.023,0,10.046,0.021,0,9.954,0.023,0,9.915,0.022,0,9.978,0.019,0,9.932,0.057,0,8.571,0.363,0,,14,,,,0.429,0.228,0,0.316,0.031,0,0.092,0.031,0,0.408,0.032,0,,,,,,,,,,4
1199,0,1,3.27108,0.00049,-0.0005,0,0.0413,0.0005,-0.0005,0,,,,,,,,,,,,,183.645752,-9.562642,211.2,3.4,-3.1,0,212.49,3.34,-3.34,0,12.308,0.01,0,12.092,,0,5424,48,-46,0,0.88,0.03,-0.03,0,0.91,0.02,-0.02,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,0.14,-0.09,0,0.014,0.001,-0.001,0,,,,,,,,,2457584.025,0.0062,-0.0059,0,BJD,0.45,0.33,-0.31,0,,,,,9.7,1.2,-2.7,0,0.0156,0.0013,-0.0009,0,3,0,27,8,12.24305013,287.990815,52.236709,187.159244,-7.323724,,,,,4.71,0.07,-0.07,0,-23.6,1,,2.4,1.2,,23.7,1,,-22.3,0.1,0,2,0.1,0,22.4,0.1,0,16.92,1.69,-1.69,0,,,,4.47,0.03,-0.03,0,,,,,,,,,-0.03,0.07,-0.07,0,,,,0,,,,,0,,,,12.308,0.01,0,13.194,0.03,0,,,,,,,10.697,0.023,0,10.307,0.023,0,10.223,0.023,0,10.166,0.022,0,10.204,0.02,0,10.118,0.083,0,8.755,,-1,,14,,,,0.886,0.032,0,0.39,0.033,0,0.084,0.032,0,0.474,0.033,0,,,,,,,,,,4
